fecha,descripcion,monto,tipo,categoria
2027-07-04,Arroz bodega,20.81,gasto,Alimentacion (Hogar)
2027-07-04,Estacionamiento bodega,16.73,gasto,Transporte y Comunicaciones
2027-07-05,Comida rapida,10.87,gasto,Alimentacion (Fuera)
2027-07-05,Accesorio,3.26,gasto,Vestido y Calzado
2027-07-05,Perfume,5.78,gasto,Vestido y Calzado
2027-07-05,Regalo,7.82,gasto,Otros Gastos y Diversos
2027-07-05,Netflix suscripción mensual,8.3,gasto,Educacion y Ocio
2027-07-06,Regalo,6.91,gasto,Otros Gastos y Diversos
2027-07-06,Spotify suscripción mensual,6.94,gasto,Educacion y Ocio
2027-07-06,Uber panadería,16.9,gasto,Transporte y Comunicaciones
2027-07-07,Bembos,8.62,gasto,Alimentacion (Fuera)
2027-07-07,Ingreso por horas extra,89.06,ingreso,Salario
2027-07-07,Tienda,3.33,gasto,Vestido y Calzado
2027-07-07,Falabella,5.83,gasto,Vestido y Calzado
2027-07-07,Perfume,2.33,gasto,Vestido y Calzado
2027-07-07,Analisis laboratorio,4.38,gasto,Salud
2027-07-07,Artículos de limpieza y hogar,33.41,gasto,Mobiliario y Enseres
2027-07-08,Peluqueria,9.28,gasto,Otros Gastos y Diversos
2027-07-08,Peluqueria,4.98,gasto,Otros Gastos y Diversos
2027-07-08,Plaza vea bodega,31.54,gasto,Alimentacion (Hogar)
2027-07-08,Tienda,6.96,gasto,Vestido y Calzado
2027-07-08,Ropa,3.11,gasto,Vestido y Calzado
2027-07-08,Pago alquiler departamento,64.72,gasto,Vivienda y Servicios
2027-07-09,Donacion,10.0,gasto,Otros Gastos y Diversos
2027-07-09,Pasaje bodega,12.8,gasto,Transporte y Comunicaciones
2027-07-10,Luz del Sur recibo mensual,70.02,gasto,Vivienda y Servicios
2027-07-11,Ripley,2.65,gasto,Vestido y Calzado
2027-07-11,Wong panadería,33.23,gasto,Alimentacion (Hogar)
2027-07-12,Analisis laboratorio,7.48,gasto,Salud
2027-07-12,Chifa,6.39,gasto,Alimentacion (Fuera)
2027-07-12,Sedapal recibo mensual,70.95,gasto,Vivienda y Servicios
2027-07-12,Transferencia a familiar,11.34,gasto,Otros Gastos y Diversos
2027-07-13,Cafe,6.73,gasto,Alimentacion (Fuera)
2027-07-13,Bus compras semanales,12.56,gasto,Transporte y Comunicaciones
2027-07-13,Ripley,2.58,gasto,Vestido y Calzado
2027-07-14,Vitaminas,8.92,gasto,Salud
2027-07-15,Cafe,10.54,gasto,Alimentacion (Fuera)
2027-07-15,Ropa,2.11,gasto,Vestido y Calzado
2027-07-15,Claro internet y telefono,77.43,gasto,Vivienda y Servicios
2027-07-15,Zapatos,4.45,gasto,Vestido y Calzado
2027-07-15,Analisis laboratorio,4.17,gasto,Salud
2027-07-15,Gratificación legal Julio,1142.01,ingreso,Salario
2027-07-17,Bus panadería,14.2,gasto,Transporte y Comunicaciones
2027-07-17,Venta de ropa en buen estado,59.38,ingreso,Otros Ingresos
2027-07-18,Gasolina bodega,19.3,gasto,Transporte y Comunicaciones
2027-07-20,Gimnasio cuota mensual,7.29,gasto,Educacion y Ocio
2027-07-20,Maquillaje,3.35,gasto,Vestido y Calzado
2027-07-20,Frutas panadería,33.94,gasto,Alimentacion (Hogar)
2027-07-21,Tottus panadería,25.59,gasto,Alimentacion (Hogar)
2027-07-21,Saga,2.72,gasto,Vestido y Calzado
2027-07-21,Bembos,6.72,gasto,Alimentacion (Fuera)
2027-07-22,Mass compras semanales,21.74,gasto,Alimentacion (Hogar)
2027-07-23,Medicina,8.99,gasto,Salud
2027-07-23,Barberia,9.24,gasto,Otros Gastos y Diversos
2027-07-23,Tottus panadería,25.33,gasto,Alimentacion (Hogar)
2027-07-24,Chifa,10.21,gasto,Alimentacion (Fuera)
2027-07-24,Cosmetico,3.45,gasto,Vestido y Calzado
2027-07-24,Consulta medica,4.59,gasto,Salud
2027-07-24,Medicina,2.35,gasto,Salud
2027-07-24,Grifo repsol compras semanales,17.57,gasto,Transporte y Comunicaciones
2027-07-24,Cuidado personal,7.85,gasto,Otros Gastos y Diversos
2027-07-24,Chifa,8.97,gasto,Alimentacion (Fuera)
2027-07-25,Transferencia a familiar,9.35,gasto,Otros Gastos y Diversos
2027-07-25,Almuerzo restaurant,7.88,gasto,Alimentacion (Fuera)
2027-07-26,Cuidado personal,10.32,gasto,Otros Gastos y Diversos
2027-07-26,Bodega panadería,33.05,gasto,Alimentacion (Hogar)
2027-07-27,Carniceria bodega,29.79,gasto,Alimentacion (Hogar)
2027-07-27,Pasaje compras semanales,12.4,gasto,Transporte y Comunicaciones
2027-07-28,Compra de libros o material educativo,32.09,gasto,Educacion y Ocio
2027-07-28,Gasolina panadería,17.87,gasto,Transporte y Comunicaciones
2027-07-28,Cafe,10.7,gasto,Alimentacion (Fuera)
2027-07-29,Farmacia mifarma,4.48,gasto,Salud
2027-07-30,Pollo panadería,31.46,gasto,Alimentacion (Hogar)
2027-07-30,Barberia,8.4,gasto,Otros Gastos y Diversos
2027-07-30,Salario mensual empresa XYZ,1142.01,ingreso,Salario
2027-07-30,Pasaje bodega,19.58,gasto,Transporte y Comunicaciones
2027-07-31,Anticuchos,5.87,gasto,Alimentacion (Fuera)
2027-07-31,Vitaminas,5.4,gasto,Salud
2027-08-01,Picanteria,12.0,gasto,Alimentacion (Fuera)
2027-08-01,Uber compras semanales,20.05,gasto,Transporte y Comunicaciones
2027-08-02,Panaderia panadería,36.3,gasto,Alimentacion (Hogar)
2027-08-03,Frutas bodega,30.99,gasto,Alimentacion (Hogar)
2027-08-03,Gasolina compras semanales,23.16,gasto,Transporte y Comunicaciones
2027-08-05,Pollo a la brasa,8.92,gasto,Alimentacion (Fuera)
2027-08-05,Grifo repsol bodega,22.32,gasto,Transporte y Comunicaciones
2027-08-05,Netflix suscripción mensual,7.45,gasto,Educacion y Ocio
2027-08-05,Ingreso por horas extra,43.11,ingreso,Salario
2027-08-06,Spotify suscripción mensual,7.59,gasto,Educacion y Ocio
2027-08-06,Oechsle,2.54,gasto,Vestido y Calzado
2027-08-06,Taxi panadería,24.05,gasto,Transporte y Comunicaciones
2027-08-06,Peluqueria,19.57,gasto,Otros Gastos y Diversos
2027-08-08,Menu,11.01,gasto,Alimentacion (Fuera)
2027-08-08,Farmacia inkafarma,4.69,gasto,Salud
2027-08-08,Pago alquiler departamento,73.24,gasto,Vivienda y Servicios
2027-08-09,Starbucks,8.21,gasto,Alimentacion (Fuera)
2027-08-09,Transferencia a familiar,22.26,gasto,Otros Gastos y Diversos
2027-08-09,Metro panadería,35.2,gasto,Alimentacion (Hogar)
2027-08-09,Cuidado personal,15.51,gasto,Otros Gastos y Diversos
2027-08-10,Artículos de limpieza y hogar,34.23,gasto,Mobiliario y Enseres
2027-08-10,Luz del Sur recibo mensual,69.77,gasto,Vivienda y Servicios
2027-08-11,Tottus bodega,23.37,gasto,Alimentacion (Hogar)
2027-08-11,Ropa,8.87,gasto,Vestido y Calzado
2027-08-12,Sedapal recibo mensual,68.99,gasto,Vivienda y Servicios
2027-08-14,Falabella,2.69,gasto,Vestido y Calzado
2027-08-15,Bus compras semanales,16.71,gasto,Transporte y Comunicaciones
2027-08-15,Arroz panadería,27.72,gasto,Alimentacion (Hogar)
2027-08-15,Claro internet y telefono,75.02,gasto,Vivienda y Servicios
2027-08-16,Pasaje panadería,19.01,gasto,Transporte y Comunicaciones
2027-08-16,Farmacia inkafarma,12.68,gasto,Salud
2027-08-16,Consulta medica,6.44,gasto,Salud
2027-08-16,Anticuchos,14.1,gasto,Alimentacion (Fuera)
2027-08-16,Venta de libros usados,28.74,ingreso,Otros Ingresos
2027-08-16,Donacion,14.93,gasto,Otros Gastos y Diversos
2027-08-16,Cosmetico,4.51,gasto,Vestido y Calzado
2027-08-17,Comida rapida,16.57,gasto,Alimentacion (Fuera)
2027-08-17,Perfume,5.39,gasto,Vestido y Calzado
2027-08-18,Market panadería,34.07,gasto,Alimentacion (Hogar)
2027-08-19,Wong compras semanales,24.07,gasto,Alimentacion (Hogar)
2027-08-19,Pasaje bodega,19.85,gasto,Transporte y Comunicaciones
2027-08-20,Falabella,6.15,gasto,Vestido y Calzado
2027-08-20,Gasolina panadería,16.03,gasto,Transporte y Comunicaciones
2027-08-20,Gimnasio cuota mensual,8.3,gasto,Educacion y Ocio
2027-08-23,Concierto o evento cultural,28.52,gasto,Educacion y Ocio
2027-08-23,Zapatos,9.4,gasto,Vestido y Calzado
2027-08-23,Plaza vea bodega,38.96,gasto,Alimentacion (Hogar)
2027-08-23,Anticuchos,14.75,gasto,Alimentacion (Fuera)
2027-08-24,Maquillaje,3.67,gasto,Vestido y Calzado
2027-08-24,Tottus bodega,29.8,gasto,Alimentacion (Hogar)
2027-08-25,Cafe,17.02,gasto,Alimentacion (Fuera)
2027-08-26,Mercado bodega,25.64,gasto,Alimentacion (Hogar)
2027-08-27,Falabella,6.19,gasto,Vestido y Calzado
2027-08-27,Analisis laboratorio,13.56,gasto,Salud
2027-08-27,Medicina,10.41,gasto,Salud
2027-08-27,Regalo,21.22,gasto,Otros Gastos y Diversos
2027-08-27,Donacion,7.77,gasto,Otros Gastos y Diversos
2027-08-27,Leche compras semanales,30.41,gasto,Alimentacion (Hogar)
2027-08-28,Perfume,7.21,gasto,Vestido y Calzado
2027-08-30,Falabella,6.41,gasto,Vestido y Calzado
2027-08-30,Salario mensual empresa XYZ,1142.01,ingreso,Salario
2027-08-31,Oechsle,8.32,gasto,Vestido y Calzado
2027-09-01,Tienda,7.42,gasto,Vestido y Calzado
2027-09-01,Picanteria,10.92,gasto,Alimentacion (Fuera)
2027-09-02,Cuidado personal,13.35,gasto,Otros Gastos y Diversos
2027-09-02,Pollo a la brasa,10.76,gasto,Alimentacion (Fuera)
2027-09-03,Tottus panadería,34.97,gasto,Alimentacion (Hogar)
2027-09-03,Medicina,6.57,gasto,Salud
2027-09-03,Grifo repsol bodega,32.35,gasto,Transporte y Comunicaciones
2027-09-04,Estacionamiento compras semanales,33.52,gasto,Transporte y Comunicaciones
2027-09-05,Netflix suscripción mensual,7.41,gasto,Educacion y Ocio
2027-09-05,Farmacia mifarma,6.5,gasto,Salud
2027-09-05,Farmacia inkafarma,7.54,gasto,Salud
2027-09-05,Chifa,9.67,gasto,Alimentacion (Fuera)
2027-09-06,Regalo,14.53,gasto,Otros Gastos y Diversos
2027-09-06,Chifa,6.94,gasto,Alimentacion (Fuera)
2027-09-06,Accesorio,7.15,gasto,Vestido y Calzado
2027-09-06,Spotify suscripción mensual,6.98,gasto,Educacion y Ocio
2027-09-06,Analisis laboratorio,6.3,gasto,Salud
2027-09-06,Cosmetico,8.34,gasto,Vestido y Calzado
2027-09-07,Grifo repsol panadería,34.89,gasto,Transporte y Comunicaciones
2027-09-07,Chifa,5.56,gasto,Alimentacion (Fuera)
2027-09-07,Perfume,8.4,gasto,Vestido y Calzado
2027-09-08,Pago alquiler departamento,68.7,gasto,Vivienda y Servicios
2027-09-08,Peluqueria,6.76,gasto,Otros Gastos y Diversos
2027-09-08,Almuerzo restaurant,6.64,gasto,Alimentacion (Fuera)
2027-09-09,Artículos de limpieza y hogar,32.3,gasto,Mobiliario y Enseres
2027-09-09,Zapatos,5.01,gasto,Vestido y Calzado
2027-09-10,Luz del Sur recibo mensual,75.99,gasto,Vivienda y Servicios
2027-09-11,Market bodega,42.98,gasto,Alimentacion (Hogar)
2027-09-12,Supermercado bodega,50.26,gasto,Alimentacion (Hogar)
2027-09-12,Analisis laboratorio,6.18,gasto,Salud
2027-09-12,Sedapal recibo mensual,74.62,gasto,Vivienda y Servicios
2027-09-12,Chifa,8.62,gasto,Alimentacion (Fuera)
2027-09-12,Grifo repsol compras semanales,30.44,gasto,Transporte y Comunicaciones
2027-09-13,Pasaje panadería,31.55,gasto,Transporte y Comunicaciones
2027-09-13,Regalo,4.81,gasto,Otros Gastos y Diversos
2027-09-14,Consulta medica,3.39,gasto,Salud
2027-09-15,Pollo panadería,37.69,gasto,Alimentacion (Hogar)
2027-09-15,Cafe,7.47,gasto,Alimentacion (Fuera)
2027-09-15,Picanteria,9.33,gasto,Alimentacion (Fuera)
2027-09-15,Maquillaje,9.24,gasto,Vestido y Calzado
2027-09-15,Claro internet y telefono,75.1,gasto,Vivienda y Servicios
2027-09-17,Farmacia inkafarma,4.28,gasto,Salud
2027-09-17,Cafe,9.35,gasto,Alimentacion (Fuera)
2027-09-18,Supermercado bodega,54.34,gasto,Alimentacion (Hogar)
2027-09-18,Falabella,8.47,gasto,Vestido y Calzado
2027-09-19,Bodega panadería,61.49,gasto,Alimentacion (Hogar)
2027-09-20,Gimnasio cuota mensual,6.95,gasto,Educacion y Ocio
2027-09-20,Chifa,10.71,gasto,Alimentacion (Fuera)
2027-09-21,Mercado bodega,34.6,gasto,Alimentacion (Hogar)
2027-09-21,Analisis laboratorio,2.33,gasto,Salud
2027-09-22,Oechsle,7.12,gasto,Vestido y Calzado
2027-09-22,Maquillaje,3.45,gasto,Vestido y Calzado
2027-09-23,Ingreso por horas extra,114.75,ingreso,Salario
2027-09-24,Metropolitano compras semanales,25.11,gasto,Transporte y Comunicaciones
2027-09-24,Cuidado personal,14.54,gasto,Otros Gastos y Diversos
2027-09-25,Menu,9.43,gasto,Alimentacion (Fuera)
2027-09-26,Barberia,6.59,gasto,Otros Gastos y Diversos
2027-09-27,Venta de muebles usados,76.5,ingreso,Otros Ingresos
2027-09-27,Oechsle,4.15,gasto,Vestido y Calzado
2027-09-27,Farmacia inkafarma,3.41,gasto,Salud
2027-09-27,Cuidado personal,11.75,gasto,Otros Gastos y Diversos
2027-09-28,Vitaminas,7.64,gasto,Salud
2027-09-28,Maquillaje,9.48,gasto,Vestido y Calzado
2027-09-28,Concierto o evento cultural,33.85,gasto,Educacion y Ocio
2027-09-28,Regalo,5.81,gasto,Otros Gastos y Diversos
2027-09-30,Medicina,7.22,gasto,Salud
2027-09-30,Oechsle,3.58,gasto,Vestido y Calzado
2027-09-30,Salario mensual empresa XYZ,1142.01,ingreso,Salario
2027-09-30,Cuidado personal,12.27,gasto,Otros Gastos y Diversos
2027-10-01,Comida rapida,15.28,gasto,Alimentacion (Fuera)
2027-10-01,Bus panadería,26.87,gasto,Transporte y Comunicaciones
2027-10-01,Arroz bodega,24.03,gasto,Alimentacion (Hogar)
2027-10-01,Tienda,5.53,gasto,Vestido y Calzado
2027-10-02,Starbucks,12.69,gasto,Alimentacion (Fuera)
2027-10-03,Tienda,7.54,gasto,Vestido y Calzado
2027-10-03,Metropolitano panadería,29.19,gasto,Transporte y Comunicaciones
2027-10-04,Ingreso por horas extra,82.97,ingreso,Salario
2027-10-04,Falabella,2.53,gasto,Vestido y Calzado
2027-10-05,Netflix suscripción mensual,7.56,gasto,Educacion y Ocio
2027-10-06,Spotify suscripción mensual,7.65,gasto,Educacion y Ocio
2027-10-06,Gasolina bodega,23.78,gasto,Transporte y Comunicaciones
2027-10-06,Vitaminas,2.09,gasto,Salud
2027-10-07,Saga,3.48,gasto,Vestido y Calzado
2027-10-07,Maquillaje,4.85,gasto,Vestido y Calzado
2027-10-07,Transferencia a familiar,16.06,gasto,Otros Gastos y Diversos
2027-10-08,Aceite compras semanales,36.95,gasto,Alimentacion (Hogar)
2027-10-08,Artículos de limpieza y hogar,34.91,gasto,Mobiliario y Enseres
2027-10-08,Pago alquiler departamento,76.96,gasto,Vivienda y Servicios
2027-10-09,Pollo a la brasa,16.66,gasto,Alimentacion (Fuera)
2027-10-10,Luz del Sur recibo mensual,69.52,gasto,Vivienda y Servicios
2027-10-10,Medicina,4.7,gasto,Salud
2027-10-10,Barberia,21.56,gasto,Otros Gastos y Diversos
2027-10-11,Gasolina panadería,31.26,gasto,Transporte y Comunicaciones
2027-10-11,Frutas compras semanales,34.88,gasto,Alimentacion (Hogar)
2027-10-12,Medicina,1.95,gasto,Salud
2027-10-12,Aceite compras semanales,26.0,gasto,Alimentacion (Hogar)
2027-10-12,Sedapal recibo mensual,75.49,gasto,Vivienda y Servicios
2027-10-13,Perfume,4.15,gasto,Vestido y Calzado
2027-10-13,Medicina,5.94,gasto,Salud
2027-10-13,Venta de muebles usados,55.32,ingreso,Otros Ingresos
2027-10-14,Farmacia inkafarma,2.74,gasto,Salud
2027-10-15,Claro internet y telefono,65.6,gasto,Vivienda y Servicios
2027-10-16,Concierto o evento cultural,9.49,gasto,Educacion y Ocio
2027-10-16,Carne bodega,23.44,gasto,Alimentacion (Hogar)
2027-10-16,Perfume,4.32,gasto,Vestido y Calzado
2027-10-16,Regalo,9.48,gasto,Otros Gastos y Diversos
2027-10-17,Tottus panadería,27.92,gasto,Alimentacion (Hogar)
2027-10-17,Cine peliculas con amigos,15.34,gasto,Educacion y Ocio
2027-10-17,Bus compras semanales,17.25,gasto,Transporte y Comunicaciones
2027-10-17,Accesorio,4.49,gasto,Vestido y Calzado
2027-10-18,Farmacia inkafarma,2.47,gasto,Salud
2027-10-20,Plaza vea compras semanales,36.17,gasto,Alimentacion (Hogar)
2027-10-20,Consulta medica,2.8,gasto,Salud
2027-10-20,Gimnasio cuota mensual,7.24,gasto,Educacion y Ocio
2027-10-21,Farmacia mifarma,2.19,gasto,Salud
2027-10-21,Carniceria panadería,34.39,gasto,Alimentacion (Hogar)
2027-10-21,Consulta medica,1.9,gasto,Salud
2027-10-21,Farmacia mifarma,5.62,gasto,Salud
2027-10-22,Saga,3.17,gasto,Vestido y Calzado
2027-10-22,Estacionamiento compras semanales,25.89,gasto,Transporte y Comunicaciones
2027-10-22,Donacion,11.7,gasto,Otros Gastos y Diversos
2027-10-23,Consulta medica,5.27,gasto,Salud
2027-10-23,Consulta medica,4.03,gasto,Salud
2027-10-23,Maquillaje,4.63,gasto,Vestido y Calzado
2027-10-24,Verduras compras semanales,35.77,gasto,Alimentacion (Hogar)
2027-10-24,Analisis laboratorio,5.56,gasto,Salud
2027-10-26,Supermercado bodega,29.9,gasto,Alimentacion (Hogar)
2027-10-27,Mass bodega,32.27,gasto,Alimentacion (Hogar)
2027-10-27,Ropa,6.57,gasto,Vestido y Calzado
2027-10-27,Zapatos,2.22,gasto,Vestido y Calzado
2027-10-27,Starbucks,15.38,gasto,Alimentacion (Fuera)
2027-10-28,Uber compras semanales,19.01,gasto,Transporte y Comunicaciones
2027-10-28,Comida rapida,9.8,gasto,Alimentacion (Fuera)
2027-10-28,Carniceria panadería,24.03,gasto,Alimentacion (Hogar)
2027-10-28,Consulta medica,3.21,gasto,Salud
2027-10-29,Starbucks,8.68,gasto,Alimentacion (Fuera)
2027-10-29,Comida rapida,10.08,gasto,Alimentacion (Fuera)
2027-10-29,Analisis laboratorio,3.39,gasto,Salud
2027-10-30,Salario mensual empresa XYZ,1142.01,ingreso,Salario
2027-10-30,Zapatos,6.02,gasto,Vestido y Calzado
2027-10-31,Tienda,2.85,gasto,Vestido y Calzado
2027-10-31,Anticuchos,10.96,gasto,Alimentacion (Fuera)
2027-11-01,Carniceria compras semanales,32.85,gasto,Alimentacion (Hogar)
2027-11-02,Taxi compras semanales,16.21,gasto,Transporte y Comunicaciones
2027-11-02,Cosmetico,3.3,gasto,Vestido y Calzado
2027-11-02,Farmacia inkafarma,6.28,gasto,Salud
2027-11-03,Falabella,6.62,gasto,Vestido y Calzado
2027-11-03,Pollo bodega,27.45,gasto,Alimentacion (Hogar)
2027-11-03,Analisis laboratorio,3.65,gasto,Salud
2027-11-03,Consulta medica,6.1,gasto,Salud
2027-11-04,Falabella,6.44,gasto,Vestido y Calzado
2027-11-04,Metropolitano compras semanales,13.16,gasto,Transporte y Comunicaciones
2027-11-04,Artículos de limpieza y hogar,37.44,gasto,Mobiliario y Enseres
2027-11-04,Bodega bodega,22.33,gasto,Alimentacion (Hogar)
2027-11-05,Netflix suscripción mensual,7.62,gasto,Educacion y Ocio
2027-11-05,Farmacia inkafarma,2.96,gasto,Salud
2027-11-06,Spotify suscripción mensual,7.6,gasto,Educacion y Ocio
2027-11-06,Bus compras semanales,19.95,gasto,Transporte y Comunicaciones
2027-11-07,Cosmetico,3.88,gasto,Vestido y Calzado
2027-11-07,Bembos,8.35,gasto,Alimentacion (Fuera)
2027-11-07,Gasolina panadería,17.89,gasto,Transporte y Comunicaciones
2027-11-07,Analisis laboratorio,5.56,gasto,Salud
2027-11-08,Pago alquiler departamento,78.15,gasto,Vivienda y Servicios
2027-11-08,Mercado panadería,23.65,gasto,Alimentacion (Hogar)
2027-11-08,Ropa,8.81,gasto,Vestido y Calzado
2027-11-10,Luz del Sur recibo mensual,68.64,gasto,Vivienda y Servicios
2027-11-10,Pasaje panadería,19.34,gasto,Transporte y Comunicaciones
2027-11-11,Plaza vea bodega,26.33,gasto,Alimentacion (Hogar)
2027-11-11,Regalo,5.83,gasto,Otros Gastos y Diversos
2027-11-12,Sedapal recibo mensual,71.52,gasto,Vivienda y Servicios
2027-11-12,Aceite bodega,30.61,gasto,Alimentacion (Hogar)
2027-11-12,Picanteria,7.62,gasto,Alimentacion (Fuera)
2027-11-13,Farmacia inkafarma,3.61,gasto,Salud
2027-11-14,Pasaje bodega,11.31,gasto,Transporte y Comunicaciones
2027-11-14,Bodega compras semanales,25.48,gasto,Alimentacion (Hogar)
2027-11-15,Claro internet y telefono,65.09,gasto,Vivienda y Servicios
2027-11-16,Medicina,4.35,gasto,Salud
2027-11-17,Medicina,6.69,gasto,Salud
2027-11-17,Ropa,3.9,gasto,Vestido y Calzado
2027-11-18,Pasaje bodega,12.53,gasto,Transporte y Comunicaciones
2027-11-18,Almuerzo restaurant,6.74,gasto,Alimentacion (Fuera)
2027-11-18,Analisis laboratorio,6.26,gasto,Salud
2027-11-18,Consulta medica,4.3,gasto,Salud
2027-11-19,Supermercado bodega,24.07,gasto,Alimentacion (Hogar)
2027-11-20,Gimnasio cuota mensual,7.11,gasto,Educacion y Ocio
2027-11-20,Compra de libros o material educativo,16.59,gasto,Educacion y Ocio
2027-11-20,Regalo,5.49,gasto,Otros Gastos y Diversos
2027-11-20,Plaza vea compras semanales,27.29,gasto,Alimentacion (Hogar)
2027-11-20,Cuidado personal,9.13,gasto,Otros Gastos y Diversos
2027-11-22,Cosmetico,6.31,gasto,Vestido y Calzado
2027-11-22,Starbucks,10.66,gasto,Alimentacion (Fuera)
2027-11-23,Ingreso por horas extra,111.68,ingreso,Salario
2027-11-23,Pollo a la brasa,11.98,gasto,Alimentacion (Fuera)
2027-11-24,Accesorio,5.74,gasto,Vestido y Calzado
2027-11-24,Estacionamiento panadería,14.62,gasto,Transporte y Comunicaciones
2027-11-24,Menu,6.4,gasto,Alimentacion (Fuera)
2027-11-25,Leche panadería,23.6,gasto,Alimentacion (Hogar)
2027-11-25,Uber compras semanales,16.99,gasto,Transporte y Comunicaciones
2027-11-26,Falabella,3.19,gasto,Vestido y Calzado
2027-11-26,Vitaminas,8.06,gasto,Salud
2027-11-26,Arroz compras semanales,30.54,gasto,Alimentacion (Hogar)
2027-11-26,Comida rapida,8.36,gasto,Alimentacion (Fuera)
2027-11-27,Regalo,13.12,gasto,Otros Gastos y Diversos
2027-11-27,Pollo a la brasa,6.98,gasto,Alimentacion (Fuera)
2027-11-27,Venta de ropa en buen estado,74.45,ingreso,Otros Ingresos
2027-11-27,Pollo a la brasa,6.05,gasto,Alimentacion (Fuera)
2027-11-28,Saga,3.79,gasto,Vestido y Calzado
2027-11-28,Oechsle,5.07,gasto,Vestido y Calzado
2027-11-28,Bus panadería,17.94,gasto,Transporte y Comunicaciones
2027-11-28,Bembos,5.97,gasto,Alimentacion (Fuera)
2027-11-28,Compra de libros o material educativo,9.4,gasto,Educacion y Ocio
2027-11-28,Peluqueria,18.9,gasto,Otros Gastos y Diversos
2027-11-28,Cuidado personal,8.06,gasto,Otros Gastos y Diversos
2027-11-29,Arroz compras semanales,31.25,gasto,Alimentacion (Hogar)
2027-11-29,Grifo repsol compras semanales,13.19,gasto,Transporte y Comunicaciones
2027-11-30,Peluqueria,13.25,gasto,Otros Gastos y Diversos
2027-11-30,Ropa,6.6,gasto,Vestido y Calzado
2027-11-30,Salario mensual empresa XYZ,1142.01,ingreso,Salario
2027-11-30,Cafe,8.66,gasto,Alimentacion (Fuera)
2027-12-01,Almuerzo restaurant,12.71,gasto,Alimentacion (Fuera)
2027-12-02,Verduras compras semanales,45.49,gasto,Alimentacion (Hogar)
2027-12-02,Taxi panadería,15.14,gasto,Transporte y Comunicaciones
2027-12-02,Accesorio,7.43,gasto,Vestido y Calzado
2027-12-03,Comida rapida,6.69,gasto,Alimentacion (Fuera)
2027-12-03,Peluqueria,6.64,gasto,Otros Gastos y Diversos
2027-12-03,Metropolitano compras semanales,15.93,gasto,Transporte y Comunicaciones
2027-12-03,Barberia,2.46,gasto,Otros Gastos y Diversos
2027-12-04,Barberia,9.16,gasto,Otros Gastos y Diversos
2027-12-05,Picanteria,12.89,gasto,Alimentacion (Fuera)
2027-12-05,Starbucks,10.84,gasto,Alimentacion (Fuera)
2027-12-05,Netflix suscripción mensual,7.82,gasto,Educacion y Ocio
2027-12-06,Chifa,10.07,gasto,Alimentacion (Fuera)
2027-12-06,Artículos de limpieza y hogar,33.23,gasto,Mobiliario y Enseres
2027-12-06,Spotify suscripción mensual,7.73,gasto,Educacion y Ocio
2027-12-06,Maquillaje,4.4,gasto,Vestido y Calzado
2027-12-06,Oechsle,3.65,gasto,Vestido y Calzado
2027-12-06,Taxi panadería,19.84,gasto,Transporte y Comunicaciones
2027-12-06,Analisis laboratorio,8.68,gasto,Salud
2027-12-07,Wong compras semanales,53.47,gasto,Alimentacion (Hogar)
2027-12-07,Barberia,4.85,gasto,Otros Gastos y Diversos
2027-12-08,Pago alquiler departamento,72.82,gasto,Vivienda y Servicios
2027-12-08,Donacion,7.92,gasto,Otros Gastos y Diversos
2027-12-09,Consulta medica,8.47,gasto,Salud
2027-12-09,Ingreso por horas extra,59.48,ingreso,Salario
2027-12-09,Estacionamiento bodega,15.9,gasto,Transporte y Comunicaciones
2027-12-10,Bus panadería,19.46,gasto,Transporte y Comunicaciones
2027-12-10,Luz del Sur recibo mensual,67.31,gasto,Vivienda y Servicios
2027-12-10,Mercado panadería,37.45,gasto,Alimentacion (Hogar)
2027-12-11,Farmacia mifarma,3.41,gasto,Salud
2027-12-11,Medicina,9.1,gasto,Salud
2027-12-11,Ripley,2.14,gasto,Vestido y Calzado
2027-12-11,Metropolitano panadería,19.5,gasto,Transporte y Comunicaciones
2027-12-12,Zapatos,2.24,gasto,Vestido y Calzado
2027-12-12,Falabella,3.08,gasto,Vestido y Calzado
2027-12-12,Transferencia a familiar,6.42,gasto,Otros Gastos y Diversos
2027-12-12,Sedapal recibo mensual,70.64,gasto,Vivienda y Servicios
2027-12-12,Pasaje compras semanales,13.72,gasto,Transporte y Comunicaciones
2027-12-12,Mercado panadería,39.06,gasto,Alimentacion (Hogar)
2027-12-14,Mass compras semanales,59.69,gasto,Alimentacion (Hogar)
2027-12-14,Zapatos,4.43,gasto,Vestido y Calzado
2027-12-14,Vitaminas,7.33,gasto,Salud
2027-12-14,Grifo repsol bodega,11.46,gasto,Transporte y Comunicaciones
2027-12-15,Salario mensual empresa XYZ,1142.01,ingreso,Salario
2027-12-15,Claro internet y telefono,70.58,gasto,Vivienda y Servicios
2027-12-15,Gratificación legal Diciembre,1142.01,ingreso,Salario
2027-12-16,Peluqueria,8.11,gasto,Otros Gastos y Diversos
2027-12-17,Barberia,3.94,gasto,Otros Gastos y Diversos
2027-12-17,Consulta medica,4.0,gasto,Salud
2027-12-18,Medicina,6.47,gasto,Salud
2027-12-18,Pollo panadería,59.79,gasto,Alimentacion (Hogar)
2027-12-19,Plaza vea bodega,47.67,gasto,Alimentacion (Hogar)
2027-12-19,Pasaje panadería,11.04,gasto,Transporte y Comunicaciones
